zip,type,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,latitude,longitude,world_region,country,decommissioned,estimated_population,notes
7522,STANDARD,Paterson,,,NJ,Passaic County,America/New_York,"973,201",40.91,-74.16,NA,US,0,15644,
7524,STANDARD,Paterson,,,NJ,Passaic County,America/New_York,973,40.91,-74.16,NA,US,0,9948,
7533,PO BOX,Paterson,,South Paterson,NJ,Passaic County,America/New_York,973,40.91,-74.16,NA,US,0,0,
7538,PO BOX,Haledon,Paterson,"North Haledon, Prospect Park",NJ,Passaic County,America/New_York,862,40.93,-74.18,NA,US,0,0,
7543,PO BOX,Paterson,,Peoples Park,NJ,Passaic County,America/New_York,862,40.91,-74.16,NA,US,0,0,
7544,PO BOX,Paterson,,,NJ,Passaic County,America/New_York,862,40.91,-74.16,NA,US,0,669,
7601,STANDARD,Hackensack,,Hack,NJ,Bergen County,America/New_York,"201,551",40.88,-74.04,NA,US,0,34232,
7602,PO BOX,Hackensack,,,NJ,Bergen County,America/New_York,201,40.88,-74.04,NA,US,0,0,
7603,STANDARD,Bogota,,,NJ,Bergen County,America/New_York,201,40.87,-74.02,NA,US,0,6889,
7604,STANDARD,Hasbrouck Heights,Hasbrouck Hts,,NJ,Bergen County,America/New_York,201,40.86,-74.07,NA,US,0,10360,
7605,STANDARD,Leonia,,,NJ,Bergen County,America/New_York,201,40.86,-73.99,NA,US,0,7589,
7606,STANDARD,South Hackensack,S Hackensack,,NJ,Bergen County,America/New_York,"201,973",40.86,-74.04,NA,US,0,2270,
7607,STANDARD,Maywood,,,NJ,Bergen County,America/New_York,201,40.9,-74.06,NA,US,0,8372,
7608,STANDARD,Teterboro,,,NJ,Bergen County,America/New_York,201,40.85,-74.06,NA,US,0,0,
7620,PO BOX,Alpine,,,NJ,Bergen County,America/New_York,201,40.95,-73.92,NA,US,0,1696,
7621,STANDARD,Bergenfield,,,NJ,Bergen County,America/New_York,201,40.92,-73.99,NA,US,0,22950,
7624,STANDARD,Closter,,,NJ,Bergen County,America/New_York,201,40.97,-73.96,NA,US,0,7464,
7626,STANDARD,Cresskill,,,NJ,Bergen County,America/New_York,201,40.93,-73.95,NA,US,0,7423,
7627,STANDARD,Demarest,,,NJ,Bergen County,America/New_York,201,40.95,-73.95,NA,US,0,4545,
7628,STANDARD,Dumont,,,NJ,Bergen County,America/New_York,201,40.94,-73.99,NA,US,0,15212,
7630,STANDARD,Emerson,,,NJ,Bergen County,America/New_York,201,40.97,-74.02,NA,US,0,6374,
7631,STANDARD,Englewood,,,NJ,Bergen County,America/New_York,201,40.89,-73.97,NA,US,0,21826,
7632,STANDARD,Englewood Cliffs,"Englewd Clfs, Englewood",,NJ,Bergen County,America/New_York,201,40.88,-73.94,NA,US,0,5088,
7640,STANDARD,Harrington Park,Harrington Pk,,NJ,Bergen County,America/New_York,201,40.98,-73.98,NA,US,0,4361,
7641,STANDARD,Haworth,,,NJ,Bergen County,America/New_York,201,40.96,-73.99,NA,US,0,3115,
7642,STANDARD,Hillsdale,,,NJ,Bergen County,America/New_York,201,41,-74.04,NA,US,0,9206,
7643,STANDARD,Little Ferry,,,NJ,Bergen County,America/New_York,201,40.84,-74.03,NA,US,0,8899,
7644,STANDARD,Lodi,,,NJ,Bergen County,America/New_York,"201,973",40.87,-74.08,NA,US,0,19903,
7645,STANDARD,Montvale,,,NJ,Bergen County,America/New_York,201,41.05,-74.04,NA,US,0,7226,
7646,STANDARD,New Milford,,N Milford,NJ,Bergen County,America/New_York,201,40.93,-74.01,NA,US,0,14165,
7647,STANDARD,Northvale,Rockleigh,,NJ,Bergen County,America/New_York,201,41,-73.95,NA,US,0,4171,
7648,STANDARD,Norwood,,,NJ,Bergen County,America/New_York,201,40.99,-73.95,NA,US,0,5033,
7649,STANDARD,Oradell,,,NJ,Bergen County,America/New_York,201,40.95,-74.03,NA,US,0,7355,
7650,STANDARD,Palisades Park,Palisades Pk,,NJ,Bergen County,America/New_York,201,40.84,-73.99,NA,US,0,13274,
7652,STANDARD,Paramus,,,NJ,Bergen County,America/New_York,201,40.94,-74.07,NA,US,0,22875,
7653,PO BOX,Paramus,,,NJ,Bergen County,America/New_York,201,40.94,-74.07,NA,US,0,0,
7656,STANDARD,Park Ridge,,,NJ,Bergen County,America/New_York,201,41.03,-74.04,NA,US,0,7922,
7657,STANDARD,Ridgefield,,Morsemere,NJ,Bergen County,America/New_York,201,40.83,-74.01,NA,US,0,9186,
7660,STANDARD,Ridgefield Park,Ridgefield Pk,,NJ,Bergen County,America/New_York,201,40.85,-74.02,NA,US,0,10825,
7661,STANDARD,River Edge,,,NJ,Bergen County,America/New_York,201,40.92,-74.04,NA,US,0,10002,
7662,STANDARD,Rochelle Park,,,NJ,Bergen County,America/New_York,"201,862,973",40.9,-74.07,NA,US,0,5133,
7663,STANDARD,Saddle Brook,,,NJ,Bergen County,America/New_York,"201,973,551",40.9,-74.09,NA,US,0,12144,
7666,STANDARD,Teaneck,,West Englewood,NJ,Bergen County,America/New_York,201,40.88,-74.01,NA,US,0,33593,
7670,STANDARD,Tenafly,,,NJ,Bergen County,America/New_York,201,40.91,-73.95,NA,US,0,12590,
7675,STANDARD,Westwood,"Old Tappan, River Vale, Rivervale",,NJ,Bergen County,America/New_York,201,40.98,-74.03,NA,US,0,24083,
7676,STANDARD,Township Of Washington,"Twp Washingtn, Twp Washinton, Washington Twps","Hillsdale, Washington Tnshp, Washington Township, Washington Twnshp, Washington Twp, Washington Twsp",NJ,Bergen County,America/New_York,201,40.98,-74.06,NA,US,0,8290,
7677,STANDARD,Woodcliff Lake,"Westwood, Woodcliff Lk",,NJ,Bergen County,America/New_York,201,41.02,-74.05,NA,US,0,5471,
7699,UNIQUE,Teterboro,,Nnj Metro P&dc,NJ,Bergen County,America/New_York,201,40.85,-74.06,NA,US,0,0,"no NWS data, "
7701,STANDARD,Red Bank,Tinton Falls,Westboro,NJ,Monmouth County,America/New_York,"732,908,973",40.34,-74.06,NA,US,0,19393,
7702,STANDARD,Shrewsbury,Red Bank,,NJ,Monmouth County,America/New_York,"732,848",40.32,-74.05,NA,US,0,3546,
7703,STANDARD,Fort Monmouth,Red Bank,,NJ,Monmouth County,America/New_York,"732,848",40.31,-74.03,NA,US,0,664,
7704,STANDARD,Fair Haven,Red Bank,,NJ,Monmouth County,America/New_York,732,40.36,-74.03,NA,US,0,5437,
7709,UNIQUE,Red Bank,,Jersey Central Power Light,NJ,Monmouth County,America/New_York,732,40.23,-74,NA,US,0,0,
7710,PO BOX,Adelphia,,,NJ,Monmouth County,America/New_York,,40.21,-74.25,NA,US,0,0,
7711,STANDARD,Allenhurst,"Loch Arbour, W Allenhurst, West Allenhurst",,NJ,Monmouth County,America/New_York,732,40.23,-74,NA,US,0,1496,
7712,STANDARD,Asbury Park,"Interlaken, Ocean, Tinton Falls","Wanamassa, Wayside",NJ,Monmouth County,America/New_York,732,40.22,-74.01,NA,US,0,31680,
7715,UNIQUE,Belmar,,N J Natural Gas Co,NJ,Monmouth County,America/New_York,732,40.17,-74.02,NA,US,0,0,
7716,STANDARD,Atlantic Highlands,Atlantic Hlds,Atlantic Hl,NJ,Monmouth County,America/New_York,732,40.4,-74.03,NA,US,0,7144,
7717,STANDARD,Avon By The Sea,Avon By Sea,Avon,NJ,Monmouth County,America/New_York,732,40.19,-74.01,NA,US,0,1687,
7718,STANDARD,Belford,,,NJ,Monmouth County,America/New_York,732,40.41,-74.08,NA,US,0,5572,
7719,STANDARD,Belmar,"Lake Como, Wall, Wall Township","S Belmar, Shark River Manor, South Belmar, W Belmar, Wall Twp, West Belmar",NJ,Monmouth County,America/New_York,732,40.17,-74.02,NA,US,0,18512,
7720,STANDARD,Bradley Beach,,,NJ,Monmouth County,America/New_York,732,40.2,-74.01,NA,US,0,3588,
7721,STANDARD,Cliffwood,,,NJ,Monmouth County,America/New_York,732,40.43,-74.23,NA,US,0,2549,
7722,STANDARD,Colts Neck,,"Earle Naval Weapons Station, Phalanx, Vanderburg",NJ,Monmouth County,America/New_York,732,40.28,-74.16,NA,US,0,9440,
7723,STANDARD,Deal,,Deal Park,NJ,Monmouth County,America/New_York,732,40.24,-73.99,NA,US,0,875,
7724,STANDARD,Eatontown,Tinton Falls,"Monmouth, Shrewsbury Township, Vail Homes",NJ,Monmouth County,America/New_York,732,40.29,-74.05,NA,US,0,18937,
7726,STANDARD,Englishtown,Manalapan,,NJ,Monmouth County,America/New_York,"732,848,908",40.29,-74.36,NA,US,0,39570,
7727,STANDARD,Farmingdale,"Tinton Falls, Wall Township","Wall, Wall Twp",NJ,Monmouth County,America/New_York,732,40.19,-74.17,NA,US,0,6073,
7728,STANDARD,Freehold,,"East Freehold, Georgia, Jerseyville, Millhurst",NJ,Monmouth County,America/New_York,"609,732,908",40.25,-74.27,NA,US,0,46233,
7730,STANDARD,Hazlet,,,NJ,Monmouth County,America/New_York,732,40.42,-74.17,NA,US,0,15325,
7731,STANDARD,Howell,Wall Township,"Wall, Wall Twp",NJ,Monmouth County,America/New_York,732,40.14,-74.19,NA,US,0,35010,
7732,STANDARD,Highlands,Sandy Hook,"Gateway National Recreation, Monmouth Hills",NJ,Monmouth County,America/New_York,732,40.4,-73.99,NA,US,0,4081,
7733,STANDARD,Holmdel,,Holmdel Village,NJ,Monmouth County,America/New_York,"732,973",40.37,-74.17,NA,US,0,15555,
7734,STANDARD,Keansburg,,"East Keansburg, Ideal Beach, W Keansburg, West Keansburg",NJ,Monmouth County,America/New_York,732,40.44,-74.13,NA,US,0,10496,
7735,STANDARD,Keyport,Union Beach,"Cliffwood Bch, Cliffwood Beach",NJ,Monmouth County,America/New_York,732,40.43,-74.2,NA,US,0,16520,
7737,STANDARD,Leonardo,,,NJ,Monmouth County,America/New_York,732,40.41,-74.06,NA,US,0,3808,
7738,STANDARD,Lincroft,,,NJ,Monmouth County,America/New_York,732,40.34,-74.12,NA,US,0,5508,
7739,STANDARD,Little Silver,,Little Silver Point,NJ,Monmouth County,America/New_York,732,40.33,-74.03,NA,US,0,5587,
7740,STANDARD,Long Branch,,"Elberon, West End",NJ,Monmouth County,America/New_York,"732,908",40.29,-73.98,NA,US,0,20885,
7746,STANDARD,Marlboro,,Bradevelt,NJ,Monmouth County,America/New_York,"732,848,908",40.31,-74.25,NA,US,0,17313,
7747,STANDARD,Matawan,Aberdeen,Strathmore,NJ,Monmouth County,America/New_York,"609,732,848",40.41,-74.23,NA,US,0,26986,
7748,STANDARD,Middletown,"N Middletown, New Monmouth, North Middletown",,NJ,Monmouth County,America/New_York,"732,848,908",40.39,-74.11,NA,US,0,25426,
7750,STANDARD,Monmouth Beach,Monmouth Bch,,NJ,Monmouth County,America/New_York,732,40.33,-73.98,NA,US,0,3013,
7751,STANDARD,Morganville,,,NJ,Monmouth County,America/New_York,"908,732",40.36,-74.25,NA,US,0,18058,
7752,PO BOX,Navesink,,,NJ,Monmouth County,America/New_York,,40.39,-74.11,NA,US,0,0,
7753,STANDARD,Neptune,"Neptune City, Tinton Falls, Wall Township","Shark River Hills, Wall",NJ,Monmouth County,America/New_York,732,40.21,-74.08,NA,US,0,30970,
7754,PO BOX,Neptune,,,NJ,Monmouth County,America/New_York,732,40.21,-74.08,NA,US,0,460,
7755,STANDARD,Oakhurst,,Elberon Park,NJ,Monmouth County,America/New_York,732,40.26,-74.02,NA,US,0,6022,
7756,STANDARD,Ocean Grove,,,NJ,Monmouth County,America/New_York,732,40.21,-74,NA,US,0,2503,
7757,STANDARD,Oceanport,,"Monmouth Park, Port-au-peck, Sands Point",NJ,Monmouth County,America/New_York,"732,908",40.31,-74.02,NA,US,0,5116,
7758,STANDARD,Port Monmouth,,Cedar Beach,NJ,Monmouth County,America/New_York,732,40.43,-74.09,NA,US,0,4455,
7760,STANDARD,Rumson,"Locust, Sea Bright",,NJ,Monmouth County,America/New_York,"973,732",40.36,-74,NA,US,0,8555,
7762,STANDARD,Spring Lake,,"Spring Heights, Spring Lake Heights, Wall, Wall Township, Wall Twp",NJ,Monmouth County,America/New_York,"732,848",40.15,-74.02,NA,US,0,7512,
7763,PO BOX,Tennent,,,NJ,Monmouth County,America/New_York,,40.29,-74.36,NA,US,0,0,
7764,STANDARD,West Long Branch,W Long Branch,,NJ,Monmouth County,America/New_York,"732,908",40.29,-74.01,NA,US,0,5838,
7765,PO BOX,Wickatunk,,,NJ,Monmouth County,America/New_York,732,40.35,-74.26,NA,US,0,0,
7799,STANDARD,Eatontown,,,NJ,Monmouth County,America/New_York,732,40.29,-74.05,NA,US,0,0,
7801,STANDARD,Dover,,Victory Gardens,NJ,Morris County,America/New_York,"973,862",40.88,-74.55,NA,US,0,20418,
7802,PO BOX,Dover,,,NJ,Morris County,America/New_York,973,40.88,-74.55,NA,US,0,1060,
7803,STANDARD,Mine Hill,Dover,,NJ,Morris County,America/New_York,973,40.87,-74.6,NA,US,0,3197,
7806,STANDARD,Picatinny Arsenal,"Dover, Picatinny Ars",,NJ,Morris County,America/New_York,973,40.93,-74.54,NA,US,0,0,
7820,PO BOX,Allamuchy,,,NJ,Warren County,America/New_York,908,40.91,-74.83,NA,US,0,0,
7821,STANDARD,Andover,"Byram Township, Byram Twp, Green Township, Green Twp",,NJ,Sussex County,America/New_York,"973,908",40.98,-74.74,NA,US,0,8046,
7822,STANDARD,Augusta,,,NJ,Sussex County,America/New_York,973,41.14,-74.68,NA,US,0,1034,
7823,STANDARD,Belvidere,,,NJ,Warren County,America/New_York,908,40.82,-75.07,NA,US,0,6372,
7825,STANDARD,Blairstown,"Hardwick, Johnsonburg",,NJ,Warren County,America/New_York,"908,201",40.98,-74.96,NA,US,0,8003,
7826,STANDARD,Branchville,Sandyston,,NJ,Sussex County,America/New_York,973,41.14,-74.74,NA,US,0,5528,
7827,STANDARD,Montague,"Branchville, Sandyston",,NJ,Sussex County,America/New_York,973,41.29,-74.74,NA,US,0,3383,
7828,STANDARD,Budd Lake,,Mount Olive,NJ,Morris County,America/New_York,"973,908",40.87,-74.73,NA,US,0,11080,
7829,PO BOX,Buttzville,,,NJ,Warren County,America/New_York,908,40.82,-75.04,NA,US,0,0,
7830,STANDARD,Califon,"Tewksbury Township, Tewksbury Twp",,NJ,Hunterdon County,America/New_York,908,40.71,-74.83,NA,US,0,5979,
7831,PO BOX,Changewater,,,NJ,Hunterdon County,America/New_York,,40.74,-74.95,NA,US,0,0,
7832,STANDARD,Columbia,,,NJ,Warren County,America/New_York,908,40.95,-75.06,NA,US,0,3322,
7833,PO BOX,Delaware,,,NJ,Warren County,America/New_York,908,40.88,-75.04,NA,US,0,0,
7834,STANDARD,Denville,,,NJ,Morris County,America/New_York,973,40.89,-74.48,NA,US,0,16065,
7836,STANDARD,Flanders,"Roxbury Township, Roxbury Twp",,NJ,Morris County,America/New_York,"973,908",40.84,-74.7,NA,US,0,10541,
7837,PO BOX,Glasser,,,NJ,Sussex County,America/New_York,862,40.98,-74.63,NA,US,0,0,
7838,STANDARD,Great Meadows,,,NJ,Warren County,America/New_York,908,40.84,-74.94,NA,US,0,3106,
7839,PO BOX,Greendell,,,NJ,Sussex County,America/New_York,862,40.97,-74.81,NA,US,0,0,
7840,STANDARD,Hackettstown,,Allamuchy Twp,NJ,Warren County,America/New_York,908,40.85,-74.82,NA,US,0,24882,
7842,PO BOX,Hibernia,,,NJ,Morris County,America/New_York,,40.96,-74.48,NA,US,0,0,
7843,STANDARD,Hopatcong,,,NJ,Sussex County,America/New_York,973,40.95,-74.65,NA,US,0,10538,
7844,PO BOX,Hope,,,NJ,Warren County,America/New_York,908,40.91,-74.96,NA,US,0,603,
7845,PO BOX,Ironia,,,NJ,Morris County,America/New_York,973,40.85,-74.57,NA,US,0,0,
7846,PO BOX,Johnsonburg,,,NJ,Warren County,America/New_York,908,40.96,-74.88,NA,US,0,0,
7847,STANDARD,Kenvil,,,NJ,Morris County,America/New_York,973,40.88,-74.62,NA,US,0,1520,
7848,STANDARD,Lafayette,,,NJ,Sussex County,America/New_York,973,41.09,-74.68,NA,US,0,3917,
7849,STANDARD,Lake Hopatcong,Lk Hopatcong,,NJ,Morris County,America/New_York,973,40.96,-74.61,NA,US,0,7845,
7850,STANDARD,Landing,,,NJ,Morris County,America/New_York,973,40.9,-74.66,NA,US,0,5877,
7851,STANDARD,Layton,Sandyston,,NJ,Sussex County,America/New_York,973,41.21,-74.82,NA,US,0,0,
7852,STANDARD,Ledgewood,,,NJ,Morris County,America/New_York,973,40.88,-74.66,NA,US,0,3257,
7853,STANDARD,Long Valley,,,NJ,Morris County,America/New_York,908,40.78,-74.76,NA,US,0,11904,
7855,PO BOX,Middleville,,,NJ,Sussex County,America/New_York,862,41.06,-74.89,NA,US,0,0,
7856,STANDARD,Mount Arlington,Mt Arlington,,NJ,Morris County,America/New_York,973,40.91,-74.64,NA,US,0,3426,
7857,STANDARD,Netcong,,,NJ,Morris County,America/New_York,"973,862",40.89,-74.7,NA,US,0,2788,
7860,STANDARD,Newton,"Fredon, Fredon Township, Fredon Twp",,NJ,Sussex County,America/New_York,"201,973,908,862",41.05,-74.75,NA,US,0,21086,
7863,STANDARD,Oxford,,,NJ,Warren County,America/New_York,"908,201",40.81,-74.99,NA,US,0,3674,
7865,STANDARD,Port Murray,,,NJ,Hunterdon County,America/New_York,908,40.79,-74.91,NA,US,0,2430,
7866,STANDARD,Rockaway,,,NJ,Morris County,America/New_York,"973,862",40.89,-74.51,NA,US,0,20639,
7869,STANDARD,Randolph,Dover,,NJ,Morris County,America/New_York,"973,862",40.84,-74.58,NA,US,0,23006,
7870,PO BOX,Schooleys Mountain,Schooleys Mtn,,NJ,Morris County,America/New_York,,40.78,-74.79,NA,US,0,0,
7871,STANDARD,Sparta,,,NJ,Sussex County,America/New_York,973,41.04,-74.62,NA,US,0,18457,
7874,STANDARD,Stanhope,,,NJ,Sussex County,America/New_York,973,40.91,-74.7,NA,US,0,8305,
7875,PO BOX,Stillwater,,,NJ,Sussex County,America/New_York,973,41.05,-74.86,NA,US,0,0,
7876,STANDARD,Succasunna,,,NJ,Morris County,America/New_York,"201,973,862",40.85,-74.65,NA,US,0,9849,
7877,PO BOX,Swartswood,,,NJ,Sussex County,America/New_York,862,41.09,-74.84,NA,US,0,0,
7878,PO BOX,Mount Tabor,,Tabor,NJ,Morris County,America/New_York,973,40.87,-74.47,NA,US,0,893,
7879,PO BOX,Tranquility,,,NJ,Sussex County,America/New_York,862,40.95,-74.8,NA,US,0,0,
7880,PO BOX,Vienna,,,NJ,Warren County,America/New_York,908,40.87,-74.89,NA,US,0,0,
7881,STANDARD,Wallpack Center,Wallpack Ctr,,NJ,Sussex County,America/New_York,862,41.12,-74.91,NA,US,0,0,
7882,STANDARD,Washington,,,NJ,Warren County,America/New_York,908,40.75,-74.98,NA,US,0,12451,
7885,STANDARD,Wharton,,,NJ,Morris County,America/New_York,"201,973",40.89,-74.58,NA,US,0,8999,
7890,UNIQUE,Branchville,,Selected Risks Insurance Co,NJ,Sussex County,America/New_York,862,41.14,-74.74,NA,US,0,0,
7901,STANDARD,Summit,,,NJ,Union County,America/New_York,"201,732,908,973",40.71,-74.36,NA,US,0,19255,
7902,PO BOX,Summit,,,NJ,Union County,America/New_York,908,40.71,-74.36,NA,US,0,0,
7920,STANDARD,Basking Ridge,,,NJ,Somerset County,America/New_York,"908,973",40.67,-74.56,NA,US,0,24379,
7921,STANDARD,Bedminster,,,NJ,Somerset County,America/New_York,908,40.65,-74.67,NA,US,0,6958,
7922,STANDARD,Berkeley Heights,Berkeley Hts,,NJ,Union County,America/New_York,"908,973",40.67,-74.42,NA,US,0,11230,
7924,STANDARD,Bernardsville,,,NJ,Somerset County,America/New_York,"908,973",40.73,-74.59,NA,US,0,6545,
7926,PO BOX,Brookside,,,NJ,Morris County,America/New_York,,40.76,-74.6,NA,US,0,968,
7927,STANDARD,Cedar Knolls,,,NJ,Morris County,America/New_York,"973,908",40.82,-74.45,NA,US,0,3204,
7928,STANDARD,Chatham,Chatham Twp,,NJ,Morris County,America/New_York,"732,973,201",40.74,-74.38,NA,US,0,16921,
7930,STANDARD,Chester,,,NJ,Morris County,America/New_York,"201,908,973",40.78,-74.69,NA,US,0,7622,
7931,STANDARD,Far Hills,,,NJ,Somerset County,America/New_York,908,40.69,-74.62,NA,US,0,3060,
7932,STANDARD,Florham Park,,,NJ,Morris County,America/New_York,"973,201",40.77,-74.39,NA,US,0,9267,
7933,STANDARD,Gillette,,,NJ,Morris County,America/New_York,908,40.7,-74.47,NA,US,0,2952,
7934,STANDARD,Gladstone,,,NJ,Somerset County,America/New_York,908,40.72,-74.67,NA,US,0,1371,
7935,STANDARD,Green Village,,,NJ,Morris County,America/New_York,973,40.74,-74.45,NA,US,0,529,
7936,STANDARD,East Hanover,,,NJ,Morris County,America/New_York,973,40.81,-74.36,NA,US,0,10659,
7938,PO BOX,Liberty Corner,Liberty Cor,,NJ,Somerset County,America/New_York,908,40.68,-74.56,NA,US,0,0,
7939,STANDARD,Lyons,Basking Ridge,,NJ,Somerset County,America/New_York,,40.66,-74.55,NA,US,0,0,
7940,STANDARD,Madison,,,NJ,Morris County,America/New_York,"973,862",40.75,-74.41,NA,US,0,12693,
7945,STANDARD,Mendham,Mendham Twsp,,NJ,Morris County,America/New_York,"973,908",40.76,-74.59,NA,US,0,9193,
7946,STANDARD,Millington,,,NJ,Morris County,America/New_York,908,40.66,-74.51,NA,US,0,2970,
7950,STANDARD,Morris Plains,"Greystone Park, Greystone Pk",,NJ,Morris County,America/New_York,"973,201",40.83,-74.48,NA,US,0,17593,
7960,STANDARD,Morristown,,,NJ,Morris County,America/New_York,"973,201,908,862",40.79,-74.47,NA,US,0,33647,
7961,PO BOX,Convent Station,"Convent Sta, Morristown",,NJ,Morris County,America/New_York,"201,973",40.79,-74.47,NA,US,0,0,
7962,PO BOX,Morristown,,,NJ,Morris County,America/New_York,862,40.79,-74.47,NA,US,0,0,
7963,PO BOX,Morristown,,,NJ,Morris County,America/New_York,862,40.79,-74.47,NA,US,0,0,
7970,PO BOX,Mount Freedom,,,NJ,Morris County,America/New_York,973,40.84,-74.48,NA,US,0,0,
7974,STANDARD,New Providence,New Providnce,Murray Hill,NJ,Union County,America/New_York,"908,973",40.7,-74.4,NA,US,0,10648,
7976,STANDARD,New Vernon,,,NJ,Morris County,America/New_York,973,40.73,-74.48,NA,US,0,1310,
7977,PO BOX,Peapack,,,NJ,Somerset County,America/New_York,908,40.7,-74.66,NA,US,0,845,
7978,PO BOX,Pluckemin,,,NJ,Somerset County,America/New_York,908,40.66,-74.68,NA,US,0,0,
7979,PO BOX,Pottersville,,,NJ,Hunterdon County,America/New_York,908,40.66,-74.82,NA,US,0,577,
7980,STANDARD,Stirling,,,NJ,Morris County,America/New_York,908,40.68,-74.49,NA,US,0,2093,
7981,STANDARD,Whippany,,,NJ,Morris County,America/New_York,"732,908,973,862",40.82,-74.41,NA,US,0,8057,
7983,UNIQUE,Whippany,Corporate Mailings,,NJ,Morris County,America/New_York,862,40.82,-74.41,NA,US,1,0,Converted Decommisioned Zipcodes
7999,STANDARD,Whippany,,,NJ,Morris County,America/New_York,"862,973",40.82,-74.41,NA,US,0,0,
8001,PO BOX,Alloway,,Paradise Lakes,NJ,Salem County,America/New_York,856,39.56,-75.34,NA,US,0,1160,
8002,STANDARD,Cherry Hill,,"Cherry Hill Township, Ellisburg, Erlton",NJ,Camden County,America/New_York,"609,856",39.9,-74.99,NA,US,0,18807,
8003,STANDARD,Cherry Hill,,"Cherry Hill Township, Woodcrest",NJ,Camden County,America/New_York,"609,856",39.9,-74.99,NA,US,0,27889,
8004,STANDARD,Atco,,"Waterford Township, West Atco",NJ,Camden County,America/New_York,"609,856",39.76,-74.85,NA,US,0,10625,
8005,STANDARD,Barnegat,,"Barnegat Township, Warren Grove",NJ,Ocean County,America/New_York,609,39.75,-74.22,NA,US,0,19593,
8006,PO BOX,Barnegat Light,Barnegat Lgt,Barnegat Light Boro,NJ,Ocean County,America/New_York,609,39.75,-74.11,NA,US,0,687,
8007,STANDARD,Barrington,,,NJ,Camden County,America/New_York,856,39.87,-75.05,NA,US,0,4458,
8008,STANDARD,Beach Haven,"Harvey Cedars, Long Bch Twp, Long Beach, Long Beach Township, Ship Bottom, Surf City","Brant Beach, Harvey Cedars Boro, High Bar Harbor, Loveladies, North Beach, Ship Bottom Boro, Surf City Boro",NJ,Ocean County,America/New_York,609,39.55,-74.24,NA,US,0,6743,
8009,STANDARD,Berlin,,"Albion, Berlin Boro, East Berlin, Tansboro",NJ,Camden County,America/New_York,856,39.79,-74.93,NA,US,0,11467,
8010,STANDARD,Beverly,"Edgewater Park, Edgewater Prk",,NJ,Burlington County,America/New_York,609,40.06,-74.92,NA,US,0,9089,
8011,PO BOX,Birmingham,,,NJ,Burlington County,America/New_York,,39.92,-74.53,NA,US,0,0,
8012,STANDARD,Blackwood,Turnersville,"Blenheim, Chews Landing, Hilltop, Lakeland",NJ,Camden County,America/New_York,"609,856",39.79,-75.06,NA,US,0,33128,
8014,STANDARD,Bridgeport,,,NJ,Gloucester County,America/New_York,856,39.8,-75.34,NA,US,0,467,
8015,STANDARD,Browns Mills,,,NJ,Burlington County,America/New_York,"856,609",39.95,-74.55,NA,US,0,17598,
8016,STANDARD,Burlington,"Burlington City, Burlington Township, Burlngtn City, Burlngtn Twp",,NJ,Burlington County,America/New_York,609,40.07,-74.85,NA,US,0,27446,
8018,PO BOX,Cedar Brook,,,NJ,Camden County,America/New_York,609,39.72,-74.9,NA,US,0,0,
8019,STANDARD,Chatsworth,,,NJ,Burlington County,America/New_York,609,39.75,-74.46,NA,US,0,871,
8020,STANDARD,Clarksboro,,,NJ,Gloucester County,America/New_York,856,39.8,-75.22,NA,US,0,1925,
8021,STANDARD,Clementon,"Laurel Spgs, Laurel Springs, Lindenwold, Pine Hill, Pine Valley",,NJ,Camden County,America/New_York,"856,609",39.8,-74.98,NA,US,0,37348,
8022,STANDARD,Columbus,,Mansfield,NJ,Burlington County,America/New_York,609,40.06,-74.68,NA,US,0,8335,
8023,PO BOX,Deepwater,,,NJ,Salem County,America/New_York,856,39.62,-75.51,NA,US,0,461,
8025,PO BOX,Ewan,,,NJ,Gloucester County,America/New_York,856,39.71,-75.23,NA,US,0,0,
8026,STANDARD,Gibbsboro,,,NJ,Camden County,America/New_York,856,39.83,-74.96,NA,US,0,2097,
8027,STANDARD,Gibbstown,,,NJ,Gloucester County,America/New_York,856,39.82,-75.27,NA,US,0,4419,
8028,STANDARD,Glassboro,,Aura,NJ,Gloucester County,America/New_York,"856,609",39.7,-75.11,NA,US,0,13452,
8029,STANDARD,Glendora,,,NJ,Camden County,America/New_York,856,39.84,-75.06,NA,US,0,4040,
8030,STANDARD,Gloucester City,"Brooklawn, Gloucester Cy, Gloucstr City",Gloucester,NJ,Camden County,America/New_York,856,39.89,-75.11,NA,US,0,10400,
8031,STANDARD,Bellmawr,,"Gloucester, Gloucester City, Gloucstr City",NJ,Camden County,America/New_York,"856,609",39.86,-75.09,NA,US,0,9879,
8032,STANDARD,Grenloch,,,NJ,Gloucester County,America/New_York,856,39.77,-75.05,NA,US,0,0,
8033,STANDARD,Haddonfield,,"East Haddonfield, Tavistock",NJ,Camden County,America/New_York,"856,609",39.89,-75.03,NA,US,0,14871,
8034,STANDARD,Cherry Hill,,"Ashland, Cherry Hill Township",NJ,Camden County,America/New_York,856,39.9,-74.99,NA,US,0,16356,
8035,STANDARD,Haddon Heights,"Haddon Hgts, Haddon Hts",,NJ,Camden County,America/New_York,"856,609",39.87,-75.06,NA,US,0,6656,
8036,STANDARD,Hainesport,"Hainesport Township, Hainesprt Twp",,NJ,Burlington County,America/New_York,609,39.98,-74.82,NA,US,0,5464,
